ID	gene	hypothesis	regime	r	alpha	sigma	theta
97	Gene_98	h0	shared	68.245476	5.0525556	7.9312196	1.4336085319519043
97	Gene_98	h1	0	159.40549	8.124193	8.975724	0.9266721606254578
97	Gene_98	h1	1	159.40549	8.124193	8.975724	3.722669839859009
98	Gene_99	h0	shared	40.31839	5.699096	8.679255	0.6765696406364441
98	Gene_99	h1	0	43.948128	7.2459188	9.143245	0.2681901454925537
98	Gene_99	h1	1	43.948128	7.2459188	9.143245	2.587869644165039
99	Gene_100	h0	shared	40.405468	5.4894643	8.121798	0.401105672121048
99	Gene_100	h1	0	52.53679	7.4627285	8.728286	-0.0381181426346302
99	Gene_100	h1	1	52.53679	7.4627285	8.728286	2.3138620853424072
100	Gene_101	h0	shared	248.71553	5.932786	8.187387	1.7268102169036865
100	Gene_101	h1	0	431.95984	11.228343	9.423894	1.218809962272644
100	Gene_101	h1	1	431.95984	11.228343	9.423894	4.3564581871032715
101	Gene_102	h0	shared	48.366837	3.7970722	7.617407	1.909929633140564
101	Gene_102	h1	0	94.28398	4.0967035	7.7533298	1.575522780418396
101	Gene_102	h1	1	94.28398	4.0967035	7.7533298	3.8940017223358154
102	Gene_103	h0	shared	328.26846	7.09643	8.5502825	-0.37604156136512756
102	Gene_103	h1	0	379.46692	15.175397	10.137099	-0.7654069662094116
102	Gene_103	h1	1	379.46692	15.175397	10.137099	1.8591392040252686
103	Gene_104	h0	shared	74.05529	9.470245	9.024135	0.6838181018829346
103	Gene_104	h1	0	396.60757	9.998653	9.212824	0.537295401096344
103	Gene_104	h1	1	396.60757	9.998653	9.212824	1.3634494543075562
104	Gene_105	h0	shared	121.83552	6.3455534	7.7278066	0.5542632937431335
104	Gene_105	h1	0	670.82306	6.321577	7.685235	0.3485400378704071
104	Gene_105	h1	1	670.82306	6.321577	7.685235	1.526450276374817
105	Gene_106	h0	shared	39.48022	4.124059	8.425908	1.9774020910263062
105	Gene_106	h1	0	25.163534	7.532414	9.633542	1.3216533660888672
105	Gene_106	h1	1	25.163534	7.532414	9.633542	5.401346206665039
106	Gene_107	h0	shared	48.643436	8.411317	9.055632	1.2734798192977905
106	Gene_107	h1	0	112.12763	9.678563	9.400741	1.0215624570846558
106	Gene_107	h1	1	112.12763	9.678563	9.400741	2.6229727268218994
107	Gene_108	h0	shared	34.107635	11.7193985	9.694918	-0.01674896851181984
107	Gene_108	h1	0	210.95575	13.175463	10.083279	-0.2424858957529068
107	Gene_108	h1	1	210.95575	13.175463	10.083279	0.9498106837272644
108	Gene_109	h0	shared	58.697113	5.4448338	8.364223	1.198835849761963
108	Gene_109	h1	0	506.64322	6.3334537	8.514952	0.7642133235931396
108	Gene_109	h1	1	506.64322	6.3334537	8.514952	3.438767433166504
109	Gene_110	h0	shared	28.559414	7.4581037	9.2379055	2.2442407608032227
109	Gene_110	h1	0	26.03229	8.673279	9.558669	1.9928855895996094
109	Gene_110	h1	1	26.03229	8.673279	9.558669	3.5602126121520996
110	Gene_111	h0	shared	40.35222	6.8518076	10.376553	2.8685595989227295
110	Gene_111	h1	0	61.819775	7.3014445	10.555919	2.6072165966033936
110	Gene_111	h1	1	61.819775	7.3014445	10.555919	4.060693264007568
111	Gene_112	h0	shared	66.270805	4.9391923	8.4936	2.1031064987182617
111	Gene_112	h1	0	297.1618	5.3587966	8.583153	1.6803739070892334
111	Gene_112	h1	1	297.1618	5.3587966	8.583153	4.317495346069336
112	Gene_113	h0	shared	50.380432	8.619904	9.09949	1.6132832765579224
112	Gene_113	h1	0	399.37088	11.112661	9.818941	1.279772162437439
112	Gene_113	h1	1	399.37088	11.112661	9.818941	3.101864814758301
113	Gene_114	h0	shared	51.687767	5.7203074	8.676819	1.3201355934143066
113	Gene_114	h1	0	167.04366	7.642342	9.321899	0.915679931640625
113	Gene_114	h1	1	167.04366	7.642342	9.321899	3.338592529296875
114	Gene_115	h0	shared	48.195343	3.531556	8.187317	1.7427644729614258
114	Gene_115	h1	0	48.85094	4.535175	8.534223	1.1992992162704468
114	Gene_115	h1	1	48.85094	4.535175	8.534223	5.0561113357543945
115	Gene_116	h0	shared	93.92872	5.73078	8.710381	0.11580776423215866
115	Gene_116	h1	0	378.66058	7.3613815	9.142373	-0.356152206659317
115	Gene_116	h1	1	378.66058	7.3613815	9.142373	2.3089940547943115
116	Gene_117	h0	shared	140.33316	9.425383	10.287793	0.24857959151268005
116	Gene_117	h1	0	304.96185	12.281763	10.9773245	-0.08759583532810211
116	Gene_117	h1	1	304.96185	12.281763	10.9773245	1.800203800201416
117	Gene_118	h0	shared	33.636494	6.890363	9.040477	1.0123114585876465
117	Gene_118	h1	0	53.087105	14.657435	11.34896	0.6289134621620178
117	Gene_118	h1	1	53.087105	14.657435	11.34896	3.1829848289489746
118	Gene_119	h0	shared	86.88396	5.9576116	9.063619	1.730491042137146
118	Gene_119	h1	0	235.76965	7.1032543	9.450025	1.3703184127807617
118	Gene_119	h1	1	235.76965	7.1032543	9.450025	3.5612292289733887
119	Gene_120	h0	shared	56.021244	4.510563	8.17222	0.6384474635124207
119	Gene_120	h1	0	323.89688	7.061829	8.885552	0.0567719042301178
119	Gene_120	h1	1	323.89688	7.061829	8.885552	3.7850210666656494
120	Gene_121	h0	shared	171.44333	9.873675	10.882153	-0.06997418403625488
120	Gene_121	h1	0	364.41122	17.2303	12.72276	-0.5310837626457214
120	Gene_121	h1	1	364.41122	17.2303	12.72276	2.158965826034546
121	Gene_122	h0	shared	31.1384	6.552583	9.704033	3.7868549823760986
121	Gene_122	h1	0	54.804237	6.7938075	9.78112	3.424901008605957
121	Gene_122	h1	1	54.804237	6.7938075	9.78112	5.570930004119873
122	Gene_123	h0	shared	49.319305	5.4592896	8.763737	1.4500117301940918
122	Gene_123	h1	0	341.03384	5.6343665	8.963484	1.290828824043274
