ID	gene	hypothesis	regime	r	alpha	sigma	theta
59	Gene_60	h0	shared	113.17343	13.536873	9.964752	-0.5915945768356323
59	Gene_60	h1	0	274.75128	14.797436	10.21609	-0.7209540605545044
59	Gene_60	h1	1	274.75128	14.797436	10.21609	0.04153376445174217
60	Gene_61	h0	shared	172.0765	7.65532	8.825583	-0.31513962149620056
60	Gene_61	h1	0	468.57483	7.973578	8.911902	-0.4707908630371094
60	Gene_61	h1	1	468.57483	7.973578	8.911902	0.4074099659919739
61	Gene_62	h0	shared	259.40686	4.608443	7.625011	0.12891235947608948
61	Gene_62	h1	0	649.453	4.676644	7.672542	0.2163534164428711
61	Gene_62	h1	1	649.453	4.676644	7.672542	-0.35468950867652893
62	Gene_63	h0	shared	32.163013	5.378135	8.258712	1.0652965307235718
62	Gene_63	h1	0	30.756437	5.7509694	8.432657	1.1969189643859863
62	Gene_63	h1	1	30.756437	5.7509694	8.432657	0.33641916513442993
63	Gene_64	h0	shared	214.87442	9.568407	8.853229	1.6523113250732422
63	Gene_64	h1	0	459.98312	10.39606	9.02252	1.4797990322113037
63	Gene_64	h1	1	459.98312	10.39606	9.02252	2.4381189346313477
64	Gene_65	h0	shared	70.57579	7.1015005	8.673541	1.7663319110870361
64	Gene_65	h1	0	803.5146	9.2787485	9.47065	1.4849895238876343
64	Gene_65	h1	1	803.5146	9.2787485	9.47065	3.200066566467285
65	Gene_66	h0	shared	128.53156	6.5732017	8.985652	0.7123576402664185
65	Gene_66	h1	0	427.53775	6.7494555	9.063865	0.8659942150115967
65	Gene_66	h1	1	427.53775	6.7494555	9.063865	-0.06398569047451019
66	Gene_67	h0	shared	71.73948	9.1369295	8.6794615	0.22005559504032135
66	Gene_67	h1	0	517.0351	8.924074	8.661264	0.19611957669258118
66	Gene_67	h1	1	517.0351	8.924074	8.661264	0.27360424399375916
67	Gene_68	h0	shared	295.45685	11.720955	9.241732	-0.2897622883319855
67	Gene_68	h1	0	689.5126	14.279108	9.553685	0.003497467841953039
67	Gene_68	h1	1	689.5126	14.279108	9.553685	-1.4579412937164307
68	Gene_69	h0	shared	63.55411	8.415215	8.782247	-0.13344503939151764
68	Gene_69	h1	0	436.0454	8.409912	8.811055	-0.03609355166554451
68	Gene_69	h1	1	436.0454	8.409912	8.811055	-0.6292839646339417
69	Gene_70	h0	shared	106.47204	7.08002	9.298946	1.486886739730835
69	Gene_70	h1	0	483.41696	7.1303053	9.384954	1.4981300830841064
69	Gene_70	h1	1	483.41696	7.1303053	9.384954	1.4203068017959595
70	Gene_71	h0	shared	157.82462	6.778379	9.486693	0.3396042287349701
70	Gene_71	h1	0	282.4929	6.76956	9.510684	0.286494642496109
70	Gene_71	h1	1	282.4929	6.76956	9.510684	0.5765133500099182
71	Gene_72	h0	shared	90.526215	6.9298368	9.315459	0.2285427749156952
71	Gene_72	h1	0	427.26587	6.9573627	9.366949	0.2618492841720581
71	Gene_72	h1	1	427.26587	6.9573627	9.366949	0.03770714998245239
72	Gene_73	h0	shared	40.198044	5.339263	8.729173	0.9726780652999878
72	Gene_73	h1	0	47.157722	5.32278	8.745574	1.0772504806518555
72	Gene_73	h1	1	47.157722	5.32278	8.745574	0.39344874024391174
73	Gene_74	h0	shared	101.01492	8.840087	8.692413	1.1561237573623657
73	Gene_74	h1	0	495.6085	8.766049	8.721651	1.131748080253601
73	Gene_74	h1	1	495.6085	8.766049	8.721651	1.2427088022232056
74	Gene_75	h0	shared	58.740627	7.2586346	8.80728	2.0980982780456543
74	Gene_75	h1	0	395.9041	7.2670703	8.922476	2.077946424484253
74	Gene_75	h1	1	395.9041	7.2670703	8.922476	2.1545491218566895
75	Gene_76	h0	shared	114.52184	11.15032	9.986676	0.42937955260276794
75	Gene_76	h1	0	242.76424	11.19449	10.048588	0.450090229511261
75	Gene_76	h1	1	242.76424	11.19449	10.048588	0.3091326355934143
76	Gene_77	h0	shared	99.56635	10.730384	9.636883	0.4269781708717346
76	Gene_77	h1	0	276.9455	10.485574	9.5440235	0.5432468056678772
76	Gene_77	h1	1	276.9455	10.485574	9.5440235	-0.06385418027639389
77	Gene_78	h0	shared	89.6425	9.834908	8.863724	0.5236965417861938
77	Gene_78	h1	0	312.63553	9.878123	8.904716	0.4599549174308777
77	Gene_78	h1	1	312.63553	9.878123	8.904716	0.784136950969696
78	Gene_79	h0	shared	68.65246	20.908981	10.772817	-0.7056666612625122
78	Gene_79	h1	0	160.55148	20.169336	10.65265	-0.7686970829963684
78	Gene_79	h1	1	160.55148	20.169336	10.65265	-0.5170170068740845
79	Gene_80	h0	shared	157.76186	8.050728	9.229525	-0.4781387746334076
79	Gene_80	h1	0	362.10538	8.683709	9.433779	-0.6700001358985901
79	Gene_80	h1	1	362.10538	8.683709	9.433779	0.40869852900505066
80	Gene_81	h0	shared	67.903206	8.541149	9.39283	0.7084522843360901
80	Gene_81	h1	0	464.78522	8.675197	9.500318	0.8018895983695984
80	Gene_81	h1	1	464.78522	8.675197	9.500318	0.25377634167671204
81	Gene_82	h0	shared	41.517212	7.2760453	10.07036	2.9509730339050293
81	Gene_82	h1	0	107.94594	7.618831	10.39326	2.7936697006225586
81	Gene_82	h1	1	107.94594	7.618831	10.39326	3.7151849269866943
82	Gene_83	h0	shared	86.58972	9.599583	8.441	-0.10896828025579453
82	Gene_83	h1	0	414.775	9.906024	8.513255	0.01902400515973568
82	Gene_83	h1	1	414.775	9.906024	8.513255	-0.6873365044593811
83	Gene_84	h0	shared	78.958824	9.909458	9.011989	1.2874195575714111
83	Gene_84	h1	0	291.1259	10.351648	9.155753	1.417419195175171
83	Gene_84	h1	1	291.1259	10.351648	9.155753	0.685735285282135
84	Gene_85	h0	shared	23.644802	6.034559	8.718904	1.7512718439102173
84	Gene_85	h1	0	22.51357	6.428417	8.874851	1.6128160953521729
