ID	gene	hypothesis	regime	r	alpha	sigma	theta
67	Gene_68	h1	0	22.159035	8.3343725	10.515046	1.8676594495773315
67	Gene_68	h1	1	22.159035	8.3343725	10.515046	4.903080940246582
68	Gene_69	h0	shared	25.749815	5.388803	9.497715	2.9143753
68	Gene_69	h1	0	13.407855	14.297874	11.8956785	2.283822536468506
68	Gene_69	h1	1	13.407855	14.297874	11.8956785	6.297010898590088
69	Gene_70	h0	shared	161.27026	3.347874	8.219404	0.44491252
69	Gene_70	h1	0	244.82135	7.823781	10.024025	-0.3474418818950653
69	Gene_70	h1	1	244.82135	7.823781	10.024025	4.9733381271362305
70	Gene_71	h0	shared	26.78314	7.024447	9.660443	2.8926148
70	Gene_71	h1	0	125.816315	8.264921	10.475519	2.6363112926483154
70	Gene_71	h1	1	125.816315	8.264921	10.475519	4.087490081787109
71	Gene_72	h0	shared	40.0322	5.052495	9.230239	2.766202
71	Gene_72	h1	0	52.001854	6.201442	9.737925	2.4073214530944824
71	Gene_72	h1	1	52.001854	6.201442	9.737925	4.940291404724121
72	Gene_73	h0	shared	28.963957	4.2779317	7.993684	1.8125323
72	Gene_73	h1	0	25.75647	7.755702	9.269868	1.3902583122253418
72	Gene_73	h1	1	25.75647	7.755702	9.269868	4.724982738494873
73	Gene_74	h0	shared	17.794104	7.490822	10.576859	3.5779893
73	Gene_74	h1	0	6.9617085	19.101982	11.934964	3.0591657161712646
73	Gene_74	h1	1	6.9617085	19.101982	11.934964	6.61444091796875
74	Gene_75	h0	shared	45.28095	5.9047437	9.31811	0.8931002
74	Gene_75	h1	0	222.75449	6.2832932	9.600807	0.6863577961921692
74	Gene_75	h1	1	222.75449	6.2832932	9.600807	1.904457449913025
75	Gene_76	h0	shared	56.19834	4.793245	8.667763	1.72681
75	Gene_76	h1	0	196.12184	8.138299	10.100447	1.2164311408996582
75	Gene_76	h1	1	196.12184	8.138299	10.100447	4.583582401275635
76	Gene_77	h0	shared	50.11044	3.9703526	7.6870227	1.59114
76	Gene_77	h1	0	370.3792	10.908593	9.971009	0.9897380471229553
76	Gene_77	h1	1	370.3792	10.908593	9.971009	5.29653787612915
77	Gene_78	h0	shared	39.823643	6.9350967	9.941884	3.360085
77	Gene_78	h1	0	73.65199	10.564619	11.353489	2.9215970039367676
77	Gene_78	h1	1	73.65199	10.564619	11.353489	5.5273356437683105
78	Gene_79	h0	shared	49.53325	5.5051455	8.888439	1.2275156
78	Gene_79	h1	0	46.256756	9.888473	10.463486	0.7896984815597534
78	Gene_79	h1	1	46.256756	9.888473	10.463486	3.7684473991394043
79	Gene_80	h0	shared	48.41297	6.8016133	9.968936	2.9024925
79	Gene_80	h1	0	37.3027	12.365336	11.567327	2.41096568107605
79	Gene_80	h1	1	37.3027	12.365336	11.567327	5.51848030090332
80	Gene_81	h0	shared	31.591242	4.125588	8.326404	2.0674603
80	Gene_81	h1	0	43.289646	7.905536	9.830326	1.4953219890594482
80	Gene_81	h1	1	43.289646	7.905536	9.830326	5.277083873748779
81	Gene_82	h0	shared	82.98685	5.3305116	8.046168	1.1091442
81	Gene_82	h1	0	188.60727	10.783436	9.700169	0.7139033675193787
81	Gene_82	h1	1	188.60727	10.783436	9.700169	3.6243298053741455
82	Gene_83	h0	shared	147.51381	7.244565	9.324081	0.52994883
82	Gene_83	h1	0	215.33403	8.088857	9.675465	0.3302370011806488
82	Gene_83	h1	1	215.33403	8.088857	9.675465	1.4352227449417114
83	Gene_84	h0	shared	82.031364	3.3692858	7.8100038	0.66457987
83	Gene_84	h1	0	203.20836	7.235698	9.346224	0.12609335780143738
83	Gene_84	h1	1	203.20836	7.235698	9.346224	4.919935703277588
84	Gene_85	h0	shared	181.35814	5.6220465	8.294531	0.13667858
84	Gene_85	h1	0	375.13492	14.085934	10.589866	-0.2774201035499573
84	Gene_85	h1	1	375.13492	14.085934	10.589866	2.7066032886505127
85	Gene_86	h0	shared	37.941986	6.456285	8.524386	1.1607538
85	Gene_86	h1	0	421.8083	7.892784	9.172939	0.8935074806213379
85	Gene_86	h1	1	421.8083	7.892784	9.172939	2.4502413272857666
86	Gene_87	h0	shared	178.18362	6.5867996	8.617678	0.49244022
86	Gene_87	h1	0	411.16116	9.797793	9.5309	0.10353150218725204
86	Gene_87	h1	1	411.16116	9.797793	9.5309	2.27083158493042
87	Gene_88	h0	shared	43.413815	3.8561125	8.057166	0.91043466
87	Gene_88	h1	0	28.483229	10.489037	10.33343	0.34378424286842346
87	Gene_88	h1	1	28.483229	10.489037	10.33343	4.731841564178467
88	Gene_89	h0	shared	67.17138	4.0300922	8.299714	2.1731462
88	Gene_89	h1	0	350.10797	7.463541	9.675325	1.5991872549057007
88	Gene_89	h1	1	350.10797	7.463541	9.675325	5.714447021484375
89	Gene_90	h0	shared	21.380566	3.188534	7.825754	0.8034644
89	Gene_90	h1	0	10.73024	12.25972	10.429819	0.08516699820756912
89	Gene_90	h1	1	10.73024	12.25972	10.429819	5.987209796905518
90	Gene_91	h0	shared	69.95614	3.8727088	8.595984	1.5420573
90	Gene_91	h1	0	185.93846	9.414465	10.813374	0.8597567677497864
90	Gene_91	h1	1	185.93846	9.414465	10.813374	5.542692184448242
91	Gene_92	h0	shared	32.811817	10.075657	10.204523	2.4373856
91	Gene_92	h1	0	163.38422	11.183519	10.770602	2.209456443786621
91	Gene_92	h1	1	163.38422	11.183519	10.770602	3.3783769607543945
92	Gene_93	h0	shared	28.263895	10.36295	10.197284	1.6487328
92	Gene_93	h1	0	294.42935	14.920991	11.469761	1.2455083131790161
92	Gene_93	h1	1	294.42935	14.920991	11.469761	3.3590354919433594
93	Gene_94	h0	shared	369.05014	5.0403066	9.819356	-0.8959889
93	Gene_94	h1	0	326.17645	9.231658	11.488223	-1.417834997177124
93	Gene_94	h1	1	326.17645	9.231658	11.488223	2.2234578132629395
94	Gene_95	h0	shared	72.822495	3.5952625	7.7930527	0.57814837
94	Gene_95	h1	0	437.4142	7.0159683	9.122249	0.07816839218139648
94	Gene_95	h1	1	437.4142	7.0159683	9.122249	4.435574054718018
95	Gene_96	h0	shared	23.447563	8.3483095	10.066578	3.2425315
95	Gene_96	h1	0	22.676146	8.5952015	10.169615	3.1495187282562256
95	Gene_96	h1	1	22.676146	8.5952015	10.169615	3.660292625427246
96	Gene_97	h0	shared	54.202667	3.5489292	8.027162	1.9262762
96	Gene_97	h1	0	183.71182	6.663844	9.335934	1.3239115476608276
96	Gene_97	h1	1	183.71182	6.663844	9.335934	6.0635786056518555
97	Gene_98	h0	shared	142.6812	3.7047856	8.766045	1.004737
97	Gene_98	h1	0	523.9746	7.027136	10.236568	0.3521621823310852
97	Gene_98	h1	1	523.9746	7.027136	10.236568	5.152541160583496
98	Gene_99	h0	shared	32.95916	3.8494213	8.220955	2.0931125
98	Gene_99	h1	0	32.964535	8.12294	10.039749	1.4766262769699097
98	Gene_99	h1	1	32.964535	8.12294	10.039749	5.553953647613525
99	Gene_100	h0	shared	43.901596	6.9060903	9.294098	1.5652441
99	Gene_100	h1	0	87.678375	11.743985	10.880117	1.1726850271224976
99	Gene_100	h1	1	87.678375	11.743985	10.880117	3.746215581893921
100	Gene_101	h0	shared	79.763885	6.023465	9.362812	1.6992048
100	Gene_101	h1	0	201.01614	7.4512277	9.924778	1.3708648681640625
100	Gene_101	h1	1	201.01614	7.4512277	9.924778	3.555380344390869
101	Gene_102	h0	shared	49.377205	3.7624893	8.2666855	0.5557782
101	Gene_102	h1	0	138.52434	8.056137	9.972186	-0.11775104701519012
101	Gene_102	h1	1	138.52434	8.056137	9.972186	4.6088361740112305
