ID	gene	hypothesis	regime	r	alpha	sigma	theta
77	Gene_78	h0	shared	186.9851	4.357568	6.956781	0.8632959723472595
77	Gene_78	h1	0	643.61676	4.440725	6.9833174	0.9647403955459595
77	Gene_78	h1	1	643.61676	4.440725	6.9833174	0.24642926454544067
78	Gene_79	h0	shared	280.92166	7.151588	7.4590144	0.33503979444503784
78	Gene_79	h1	0	620.73804	7.1788583	7.478183	0.3060125708580017
78	Gene_79	h1	1	620.73804	7.1788583	7.478183	0.45584651827812195
79	Gene_80	h0	shared	279.85233	8.914025	7.9357367	0.6708663702011108
79	Gene_80	h1	0	723.60815	8.982638	7.94357	0.5941099524497986
79	Gene_80	h1	1	723.60815	8.982638	7.94357	1.013919472694397
80	Gene_81	h0	shared	441.72827	4.504677	7.141993	1.9328060150146484
80	Gene_81	h1	0	720.2706	4.499185	7.141556	1.8992836475372314
80	Gene_81	h1	1	720.2706	4.499185	7.141556	2.1244866847991943
81	Gene_82	h0	shared	234.21683	6.4037986	7.666145	0.3737601339817047
81	Gene_82	h1	0	718.5123	6.647219	7.743599	0.26824137568473816
81	Gene_82	h1	1	718.5123	6.647219	7.743599	0.9130574464797974
82	Gene_83	h0	shared	382.12576	5.7102714	6.908049	0.88118976354599
82	Gene_83	h1	0	642.7451	5.7587705	6.9394374	0.8930899500846863
82	Gene_83	h1	1	642.7451	5.7587705	6.9394374	0.8081586956977844
83	Gene_84	h0	shared	39.929276	12.2249365	8.601236	0.7412158846855164
83	Gene_84	h1	0	357.03995	11.632019	8.604596	0.7399056553840637
83	Gene_84	h1	1	357.03995	11.632019	8.604596	0.6883297562599182
84	Gene_85	h0	shared	186.90024	5.263095	7.097766	0.6875325441360474
84	Gene_85	h1	0	644.6223	5.311123	7.127664	0.6596178412437439
84	Gene_85	h1	1	644.6223	5.311123	7.127664	0.8167442679405212
85	Gene_86	h0	shared	151.85966	7.0154867	7.743807	0.5169152617454529
85	Gene_86	h1	0	299.51205	7.2200384	7.8127913	0.43153250217437744
85	Gene_86	h1	1	299.51205	7.2200384	7.8127913	0.8873133063316345
86	Gene_87	h0	shared	293.2219	6.3745074	7.2653956	0.7803740501403809
86	Gene_87	h1	0	634.70984	8.646187	7.838982	1.1303086280822754
86	Gene_87	h1	1	634.70984	8.646187	7.838982	-0.7237526178359985
87	Gene_88	h0	shared	472.53964	5.6412354	6.9122696	0.4635256230831146
87	Gene_88	h1	0	908.6957	5.675016	6.9224463	0.40641263127326965
87	Gene_88	h1	1	908.6957	5.675016	6.9224463	0.771510124206543
88	Gene_89	h0	shared	180.53027	9.212713	8.035979	0.18611454963684082
88	Gene_89	h1	0	644.3418	10.78557	8.425991	0.027804579585790634
88	Gene_89	h1	1	644.3418	10.78557	8.425991	0.9663357138633728
89	Gene_90	h0	shared	114.79088	3.7066302	7.2829413	0.5015406012535095
89	Gene_90	h1	0	474.36395	3.6950274	7.2869577	0.4839358925819397
89	Gene_90	h1	1	474.36395	3.6950274	7.2869577	0.5900839567184448
90	Gene_91	h0	shared	258.89035	6.386288	7.347856	1.733229637145996
90	Gene_91	h1	0	811.0026	6.5427065	7.413199	1.6422057151794434
90	Gene_91	h1	1	811.0026	6.5427065	7.413199	2.187847375869751
91	Gene_92	h0	shared	204.17215	4.7860436	7.2184815	2.169452667236328
91	Gene_92	h1	0	613.5123	4.861247	7.2680025	2.229614496231079
91	Gene_92	h1	1	613.5123	4.861247	7.2680025	1.8224449157714844
92	Gene_93	h0	shared	136.80122	5.7478504	7.2612886	0.7326732277870178
92	Gene_93	h1	0	722.8205	5.9539604	7.3449626	0.8222292065620422
92	Gene_93	h1	1	722.8205	5.9539604	7.3449626	0.2556616961956024
93	Gene_94	h0	shared	364.22812	5.554789	7.4702587	0.9625667333602905
93	Gene_94	h1	0	775.6792	5.548278	7.4878345	0.9896684885025024
93	Gene_94	h1	1	775.6792	5.548278	7.4878345	0.8075506687164307
94	Gene_95	h0	shared	161.86922	10.229686	9.116412	-0.45363664627075195
94	Gene_95	h1	0	439.4438	10.947034	9.279153	-0.5513507127761841
94	Gene_95	h1	1	439.4438	10.947034	9.279153	0.04595806449651718
95	Gene_96	h0	shared	133.32985	9.180832	7.161685	0.8469815850257874
95	Gene_96	h1	0	558.1083	8.953349	7.1143126	0.8872822523117065
95	Gene_96	h1	1	558.1083	8.953349	7.1143126	0.6346158385276794
96	Gene_97	h0	shared	157.14845	6.7313323	7.7381654	-0.09503519535064697
96	Gene_97	h1	0	479.03058	6.7029924	7.7395573	-0.09051387757062912
96	Gene_97	h1	1	479.03058	6.7029924	7.7395573	-0.11634328216314316
97	Gene_98	h0	shared	115.15496	7.03795	7.523685	0.06611718982458115
