scenario	scenario_title	gene	cell	true_latent	saved_terminal_expression	read_count	q_mean	q_std	error	standardized_error	covered_by_2sd
Theta1	theta1=3	Gene_500	c4918	3.036817118769274	3.0836886672146298	6.0	3.9584763	1.140383	0.921659181230726	0.8082014386664182	True
Theta1	theta1=3	Gene_500	c4919	0.9257646938098346	1.259539230523614	0.0	0.045185536	1.3397928	-0.8805791578098346	-0.6572502537779235	True
Theta1	theta1=3	Gene_500	c4920	1.2730181231898623	1.51986672849272	1.0	0.86852807	1.2544869	-0.4044900531898623	-0.3224346569022461	True
Theta1	theta1=3	Gene_500	c4921	2.044404069671373	2.1661413344131923	2.0	2.08858	1.2518469	0.0441759303286271	0.035288604643768415	True
Theta1	theta1=3	Gene_500	c4922	2.1196673209720864	2.23305990348758	2.0	2.0872152	1.2050651	-0.032452120972086274	-0.02692976584591677	True
Theta1	theta1=3	Gene_500	c4923	4.097899433418424	4.114370560560754	8.0	5.1051407	1.2436086	1.007241266581576	0.8099343045565751	True
Theta1	theta1=3	Gene_500	c4924	3.473410005115555	3.50394997841284	4.0	3.9458814	1.2744299	0.47247139488444523	0.37073156780490263	True
Theta1	theta1=3	Gene_500	c4925	-1.1018745004630832	0.2868675166503996	1.0	0.99666744	1.2831959	2.0985419404630834	1.6354026228287384	True
Theta1	theta1=3	Gene_500	c4926	-1.0006563383270657	0.3130852132996047	1.0	0.9796974	1.2573162	1.9803537383270657	1.5750642028847364	True
Theta1	theta1=3	Gene_500	c4927	0.12179322258037008	0.7558968455979496	2.0	2.400943	1.2410674	2.27914977741963	1.8364431919004802	True
Theta1	theta1=3	Gene_500	c4928	0.9586618633633377	1.2832101427055995	4.0	3.1726444	1.2024148	2.213982536636662	1.8412801777195873	True
Theta1	theta1=3	Gene_500	c4929	1.7385854248642862	1.9005077100440737	2.0	1.9091727	1.1775587	0.1705872751357138	0.1448651987673428	True
Theta1	theta1=3	Gene_500	c4930	3.1606223985148882	3.2021475156213977	1.0	1.3498757	1.2540257	-1.8107466985148883	-1.443947040730416	True
Theta1	theta1=3	Gene_500	c4931	-0.5957523721941845	0.4389951353642531	0.0	-0.8660573	1.4032341	-0.2703049278058155	-0.19262995946707362	True
Theta1	theta1=3	Gene_500	c4932	-0.012725417923662113	0.6868047134942022	0.0	-0.85318196	1.4101658	-0.8404565420763379	-0.5959983869104881	True
Theta1	theta1=3	Gene_500	c4933	2.2224941441347674	2.325356244980965	1.0	1.0482045	1.2428855	-1.1742896441347674	-0.9448091913010228	True
Theta1	theta1=3	Gene_500	c4934	2.5325998329292054	2.6090535130846884	1.0	1.0825758	1.2377827	-1.4500240329292053	-1.1714689766864617	True
Theta1	theta1=3	Gene_500	c4935	2.1295046939664073	2.2418473301264665	1.0	1.5648988	1.2985299	-0.5646058939664074	-0.4348039224714097	True
Theta1	theta1=3	Gene_500	c4936	2.0834497990173397	2.2007882653122763	4.0	2.910519	1.1302246	0.8270692009826601	0.7317741986704768	True
Theta1	theta1=3	Gene_500	c4937	0.3242180473796185	0.8683387218527859	3.0	2.9375699	1.2388437	2.6133518526203816	2.1095089337100243	False
Theta1	theta1=3	Gene_500	c4938	1.0856952071247978	1.3766222258911416	4.0	3.3075957	1.2213687	2.2219004928752017	1.8191889909043861	True
Theta1	theta1=3	Gene_500	c4939	2.911221481928428	2.964202119854691	1.0	1.198699	1.2416489	-1.7125224819284282	-1.3792324721814904	True
Theta1	theta1=3	Gene_500	c4940	2.9809809093302055	3.030478475734779	1.0	1.1951691	1.2538344	-1.7858118093302056	-1.424280438732743	True
Theta1	theta1=3	Gene_500	c4941	1.0006441054218234	1.3137326070927149	1.0	0.79783434	1.2334448	-0.20280976542182338	-0.1644254898328838	True
Theta1	theta1=3	Gene_500	c4942	1.0910342394023909	1.380616214732472	0.0	-0.11615747	1.3789304	-1.207191709402391	-0.8754551421902012	True
Theta1	theta1=3	Gene_500	c4943	1.310889770768094	1.5495759749594031	0.0	0.6937252	1.4010451	-0.617164570768094	-0.4405030007728473	True
Theta1	theta1=3	Gene_500	c4944	2.049841293088247	2.170956846470119	5.0	3.1079507	1.0764506	1.0581094069117531	0.982961416819084	True
Theta1	theta1=3	Gene_500	c4945	0.5602784799448359	1.0120226755842991	1.0	0.717656	1.2575747	0.15737752005516403	0.12514367540565505	True
Theta1	theta1=3	Gene_500	c4946	0.21879738719478786	0.808518012960946	0.0	-0.1791407	1.3459293	-0.39793808719478785	-0.2956604683431647	True
Theta1	theta1=3	Gene_500	c4947	4.886140529031908	4.893662673905935	10.0	5.5420504	1.1992309	0.6559098709680917	0.5469421034498791	True
Theta1	theta1=3	Gene_500	c4948	5.507787941834844	5.511834809722399	4.0	4.0442085	1.2965417	-1.4635794418348445	-1.1288332969428168	True
Theta1	theta1=3	Gene_500	c4949	3.4081990733224927	3.44076379865406	4.0	3.162491	1.2084236	-0.24570807332249256	-0.2033294229957877	True
Theta1	theta1=3	Gene_500	c4950	4.432596316369755	4.444409856914186	1.0	1.8504374	1.3183981	-2.582158916369755	-1.9585578258719842	True
Theta1	theta1=3	Gene_500	c4951	1.5684616471607753	1.7577302469030032	4.0	2.8838565	1.0570062	1.3153948528392245	1.2444532991757518	True
Theta1	theta1=3	Gene_500	c4952	0.8623223138661634	1.2145135762558812	1.0	1.4928092	1.2952526	0.6304868861338365	0.4867675124789068	True
Theta1	theta1=3	Gene_500	c4953	3.8185809674894315	3.8403022815994063	3.0	2.69503	1.1762807	-1.1235509674894315	-0.9551724919820852	True
Theta1	theta1=3	Gene_500	c4954	2.4374185307391105	2.5211953151609245	2.0	2.186125	1.2178847	-0.2512935307391104	-0.20633606016982597	True
Theta1	theta1=3	Gene_500	c4955	1.0594395202774949	1.3570595815860174	1.0	1.0873711	1.2110219	0.02793157972250504	0.023064471189583807	True
Theta1	theta1=3	Gene_500	c4956	0.2446827929243671	0.8229536912099917	1.0	1.0969561	1.2456238	0.852273307075633	0.6842140516869002	True
Theta1	theta1=3	Gene_500	c4957	-0.07981730335575914	0.654034667819943	3.0	2.0356767	1.1021577	2.1154940033557588	1.9194113540700743	True
Theta1	theta1=3	Gene_500	c4958	-0.2587727211496397	0.5721079842531066	0.0	0.15424503	1.356193	0.4130177511496397	0.3045420166227371	True
Theta1	theta1=3	Gene_500	c4959	0.7239485454249297	1.11925158218301	1.0	0.72601557	1.2215501	0.002067024575070353	0.001692132459463065	True
Theta1	theta1=3	Gene_500	c4960	0.03165591211831678	0.7091003934857608	0.0	-0.17596208	1.3707846	-0.20761799211831677	-0.15145923883177326	True
Theta1	theta1=3	Gene_500	c4961	2.014557585792902	2.1397613743230792	1.0	0.9119756	1.2459897	-1.1025819857929022	-0.8849045748876594	True
Theta1	theta1=3	Gene_500	c4962	3.0175506748414804	3.065312591419297	1.0	0.91162074	1.2426829	-2.1059299348414804	-1.6946639684520326	True
Theta1	theta1=3	Gene_500	c4963	3.376323851613156	3.409925778692486	3.0	2.5650952	1.1681675	-0.8112286516131562	-0.6944454897205719	True
Theta1	theta1=3	Gene_500	c4964	2.121347769253331	2.2345603429462533	2.0	2.146378	1.261967	0.02503023074666899	0.0198342989528799	True
Theta1	theta1=3	Gene_500	c4965	1.1595770104794048	1.432362789749133	2.0	1.9324583	1.2010852	0.7728812895205952	0.6434858155945933	True
Theta1	theta1=3	Gene_500	c4966	0.4960244900261649	0.9716042485815172	1.0	1.3339996	1.2581584	0.8379751099738352	0.6660330765775082	True
Theta1	theta1=3	Gene_500	c4967	-0.439205145819871	0.4974659025551975	0.0	-0.12424482	1.3667947	0.314960325819871	0.23043718696002477	True
Theta1	theta1=3	Gene_500	c4968	-0.24318359813636597	0.5789295205043088	1.0	0.73926264	1.2562187	0.9824462381363659	0.7820662422366152	True
Theta1	theta1=3	Gene_500	c4969	1.8824232558544096	2.0241144564878777	3.0	2.461981	1.1231319	0.5795577441455906	0.5160193064996111	True
Theta1	theta1=3	Gene_500	c4970	1.9645429120458588	2.095764107442008	1.0	1.4863816	1.3244061	-0.47816131204585877	-0.3610382888193121	True
Theta1	theta1=3	Gene_500	c4971	1.2681723343692117	1.516082920797647	4.0	3.1102605	1.1668938	1.8420881656307881	1.578625377588593	True
Theta1	theta1=3	Gene_500	c4972	1.7343804978500363	1.89693251407984	3.0	2.7189949	1.1779848	0.9846144021499639	0.8358464405907139	True
Theta1	theta1=3	Gene_500	c4973	1.6359062210242115	1.813864758165551	0.0	-0.08058629	1.3566542	-1.7164925110242115	-1.2652395216291754	True
Theta1	theta1=3	Gene_500	c4974	2.250709278775924	2.350848230033939	1.0	0.7965794	1.2274723	-1.454129878775924	-1.1846539256127604	True
Theta1	theta1=3	Gene_500	c4975	4.580048204627953	4.590250386907312	4.0	4.1818624	1.2759095	-0.3981858046279534	-0.31207997481635913	True
Theta1	theta1=3	Gene_500	c4976	4.643650250976385	4.65322675837252	11.0	5.9676967	1.2236491	1.3240464490236157	1.0820474995843299	True
Theta1	theta1=3	Gene_500	c4977	0.3502025987432422	0.8835010083797757	1.0	1.609701	1.3163477	1.2594984012567578	0.956812855187697	True
Theta1	theta1=3	Gene_500	c4978	1.6274306900710658	1.8067758427502516	5.0	3.3033087	1.1154397	1.6758780099289343	1.5024371195761943	True
Theta1	theta1=3	Gene_500	c4979	1.408064977462752	1.626892157256422	1.0	1.2350948	1.2530601	-0.17297017746275212	-0.13803821338078848	True
Theta1	theta1=3	Gene_500	c4980	1.8526284431741127	1.9983071253622628	1.0	1.2416714	1.2781684	-0.6109570431741127	-0.4779941697620695	True
Theta1	theta1=3	Gene_500	c4981	1.078771046965842	1.3714504587549583	2.0	2.293419	1.1784564	1.214647953034158	1.030710981784441	True
Theta1	theta1=3	Gene_500	c4982	1.2351242303735286	1.4903853533883225	2.0	2.316611	1.2730954	1.0814867696264714	0.8494938946652948	True
Theta1	theta1=3	Gene_500	c4983	0.5150614551319155	0.983478749481418	2.0	1.7490361	1.1444201	1.2339746448680846	1.07825320864959	True
Theta1	theta1=3	Gene_500	c4984	1.9834214458099295	2.112340158465964	2.0	1.6896111	1.1959617	-0.2938103458099295	-0.2456686914053598	True
Theta1	theta1=3	Gene_500	c4985	2.3282360529774246	2.4212413267894703	6.0	3.8151772	1.120161	1.4869411470225753	1.3274352053165352	True
Theta1	theta1=3	Gene_500	c4986	1.9614101686301348	2.093017146690931	3.0	2.8400116	1.1813407	0.8786014313698651	0.7437324654689922	True
Theta1	theta1=3	Gene_500	c4987	0.556538684052779	1.0096438505052066	1.0	0.6454117	1.245638	0.08887301594722108	0.07134738659804941	True
Theta1	theta1=3	Gene_500	c4988	-0.2824921735560827	0.5618433293003743	0.0	-0.24696401	1.3696864	0.03552816355608268	0.025938903646909747	True
Theta1	theta1=3	Gene_500	c4989	3.6745166076971847	3.699561999217056	2.0	2.445402	1.2645075	-1.2291146076971846	-0.9720105319242351	True
Theta1	theta1=3	Gene_500	c4990	4.230644603234944	4.245082880897962	5.0	3.5499914	1.094127	-0.6806532032349435	-0.6220970721268586	True
Theta1	theta1=3	Gene_500	c4991	3.9446503844163687	3.9638233851464735	4.0	3.7349179	1.1897436	-0.2097324844163686	-0.1762837677095877	True
Theta1	theta1=3	Gene_500	c4992	4.0838531078327724	4.100555291276323	3.0	3.3861606	1.2896369	-0.6976925078327723	-0.5409991818881518	True
Theta1	theta1=3	Gene_500	c4993	2.3911291260810543	2.47870610049047	3.0	2.7683914	1.1826892	0.37726227391894573	0.3189868258870934	True
Theta1	theta1=3	Gene_500	c4994	2.8508493124608902	2.907036067453859	3.0	2.7520237	1.1831443	-0.09882561246089017	-0.08352794537478664	True
Theta1	theta1=3	Gene_500	c4995	-0.37555221482858075	0.5228983654032743	0.0	-0.21130072	1.4033632	0.16425149482858076	0.11704132959206907	True
Theta1	theta1=3	Gene_500	c4996	0.16024323814750732	0.7764751082854919	1.0	0.67891353	1.2203882	0.5186702918524927	0.4250043484954154	True
Theta1	theta1=3	Gene_500	c4997	0.16840015467535513	0.780887903712977	3.0	2.4746542	1.1513231	2.3062540453246445	2.0031336514699	False
Theta1	theta1=3	Gene_500	c4998	-0.14673689905279996	0.6224677845262335	1.0	1.4460938	1.2535834	1.5928306990528	1.2706220416230785	True
Theta1	theta1=3	Gene_500	c4999	3.4546464724696344	3.485755987571084	2.0	2.3778841	1.2769822	-1.0767623724696342	-0.8432085995166059	True
Theta1	theta1=3	Gene_500	c5000	2.892224368751798	2.9461941697067955	3.0	2.7841702	1.2108691	-0.10805416875179796	-0.08923687023791256	True
Theta1	theta1=3	Gene_500	c5001	2.478160564850519	2.558723820940106	1.0	1.072474	1.2276162	-1.4056865648505192	-1.1450537756430057	True
Theta1	theta1=3	Gene_500	c5002	2.913216896983697	2.9660946656225358	1.0	1.0751144	1.2533286	-1.838102496983697	-1.4665766798776452	True
Theta1	theta1=3	Gene_500	c5003	2.4244162797786033	2.509244240385556	0.0	-0.6166865	1.3731664	-3.0411027797786034	-2.214664427980909	False
Theta1	theta1=3	Gene_500	c5004	2.7402315749785466	2.802788818194076	0.0	-0.64002377	1.3659668	-3.3802553449785466	-2.4746248188305504	False
Theta1	theta1=3	Gene_500	c5005	2.907201839762985	2.9603902935969715	4.0	3.6659653	1.1962233	0.7587634602370148	0.6342991816302315	True
Theta1	theta1=3	Gene_500	c5006	3.4749052191434324	3.505400251481265	7.0	4.580225	1.2827309	1.105319780856568	0.8616926440741141	True
Theta1	theta1=3	Gene_500	c5007	2.5022766794219873	2.580993890523396	0.0	0.91112065	1.3958647	-1.5911560294219873	-1.1399070622116796	True
Theta1	theta1=3	Gene_500	c5008	3.5066970665800774	3.536251815621859	4.0	2.966117	1.1686287	-0.5405800665800773	-0.4625764082125292	True
Theta1	theta1=3	Gene_500	c5009	1.099457502714597	1.386928338619082	1.0	0.5753786	1.1773404	-0.524078902714597	-0.4451379590087939	True
Theta1	theta1=3	Gene_500	c5010	0.2778552365916525	0.841694355592727	0.0	-0.36768866	1.3745159	-0.6455438965916525	-0.46965182184626053	True
Theta1	theta1=3	Gene_500	c5011	2.6577566413004865	2.7255137118847643	5.0	3.7903755	1.1727335	1.1326188586995136	0.9657938983575668	True
Theta1	theta1=3	Gene_500	c5012	2.608040733222814	2.6791315772899043	3.0	3.0652678	1.210726	0.45722706677718605	0.37764702069434875	True
Theta1	theta1=3	Gene_500	c5013	3.789240674017442	3.8116015612668743	9.0	4.8871756	1.1421951	1.0979349259825582	0.9612499002863506	True
Theta1	theta1=3	Gene_500	c5014	4.853850330630956	4.861618374761299	2.0	2.7855296	1.2810502	-2.068320730630956	-1.6145508822612542	True
Theta1	theta1=3	Gene_500	c5015	0.035717439609122235	0.7111653588251883	0.0	-0.5897016	1.4064342	-0.6254190396091223	-0.44468418046796804	True
Theta1	theta1=3	Gene_500	c5016	-0.15660458362307814	0.6179073856278738	0.0	-0.56389016	1.4176065	-0.40728557637692187	-0.2873050993889502	True
Theta1	theta1=3	Gene_500	c5017	-1.0137698366003656	0.3095770081391258	1.0	1.1327381	1.2779882	2.146507936600366	1.6795991829974375	True
Theta1	theta1=3	Gene_500	c5018	-0.782192929978432	0.376655302800105	2.0	1.7293782	1.1338091	2.511571129978432	2.215162261423402	False
Theta1	theta1=3	Gene_500	c5019	2.760543292313195	2.821880499490969	2.0	2.5135765	1.283693	-0.24696679231319507	-0.19238773781051627	True
Theta1	theta1=3	Gene_500	c5020	3.224687912732934	3.2636857075665047	4.0	3.2733612	1.1444935	0.0486732872670661	0.042528233901779344	True
Theta1	theta1=3	Gene_500	c5021	0.9940807762552597	1.3089378357263015	2.0	1.5068538	1.1424869	0.5127730237447403	0.4488217972081258	True
Theta1	theta1=3	Gene_500	c5022	0.39561621580393236	0.9103930441744946	1.0	0.8942538	1.2046483	0.49863758419606763	0.4139279358100349	True
Theta1	theta1=3	Gene_500	c5023	-0.08904984878389349	0.64961316327185	0.0	-0.122690745	1.3870372	-0.03364089621610651	-0.024253780804225376	True
Theta1	theta1=3	Gene_500	c5024	0.2896715398890163	0.8484351835274735	1.0	0.75022686	1.218899	0.46055532011098377	0.3778453506902408	True
Theta1	theta1=3	Gene_500	c5025	0.90768465975548	1.246623341005697	1.0	1.0655031	1.2725258	0.15781844024451996	0.1240198353892078	True
Theta1	theta1=3	Gene_500	c5026	0.8285467741142983	1.1908840542922094	1.0	1.0351802	1.267484	0.20663342588570177	0.1630264570485322	True
Theta1	theta1=3	Gene_500	c5027	1.5903213172978474	1.775854459288175	1.0	1.2834532	1.2768968	-0.30686811729784735	-0.24032335056196188	True
Theta1	theta1=3	Gene_500	c5028	1.8133487850702545	1.9644436671748504	2.0	1.8722199	1.2168247	0.058871114929745394	0.048380933531136726	True
Theta1	theta1=3	Gene_500	c5029	0.9091872980627069	1.247694241275809	3.0	2.6235518	1.2069257	1.714364501937293	1.4204391388279272	True
Theta1	theta1=3	Gene_500	c5030	0.5327898558634248	0.9946133281474896	2.0	2.1500876	1.263858	1.6172977441365752	1.2796514672823809	True
Theta1	theta1=3	Gene_500	c5031	2.377990681371722	2.4666759906143216	0.0	0.20744905	1.3841794	-2.170541631371722	-1.5681071625337886	True
Theta1	theta1=3	Gene_500	c5032	2.8302356687489882	2.887559741810352	2.0	1.6376476	1.1547351	-1.1925880687489883	-1.0327806513796873	True
Theta1	theta1=3	Gene_500	c5033	-0.9038645143473706	0.3400383686226504	1.0	0.74755377	1.267678	1.6514182843473706	1.3027111650966336	True
Theta1	theta1=3	Gene_500	c5034	-0.9190340620589535	0.3356891956408652	0.0	-0.08936954	1.4126986	0.8296645220589536	0.5872905388728733	True
Theta1	theta1=3	Gene_500	c5035	1.3728551542318392	1.59870103475115	1.0	1.2271404	1.264471	-0.14571475423183933	-0.11523771935603058	True
Theta1	theta1=3	Gene_500	c5036	0.05764140714348433	0.7223831431256794	2.0	1.7917812	1.1821575	1.7341397928565156	1.4669278779320993	True
Theta1	theta1=3	Gene_500	c5037	1.670382761228345	1.8428012993882863	1.0	1.4121271	1.2562696	-0.2582556612283451	-0.20557343839916614	True
Theta1	theta1=3	Gene_500	c5038	2.5471022085530555	2.62249559427729	3.0	2.407316	1.110257	-0.13978620855305568	-0.1259043703872668	True
Theta1	theta1=3	Gene_500	c5039	3.9361464625038645	3.9554816312998895	4.0	3.4115252	1.1866533	-0.5246212625038646	-0.4421015493774506	True
Theta1	theta1=3	Gene_500	c5040	3.365259854929427	3.3992293392663515	3.0	3.077398	1.1974245	-0.28786185492942673	-0.24040083940943813	True
Theta1	theta1=3	Gene_500	c5041	4.1766377304899835	4.19187114249215	3.0	3.4284468	1.2622957	-0.7481909304899834	-0.5927223949903208	True
Theta1	theta1=3	Gene_500	c5042	4.438433450662714	4.450178637047138	9.0	5.078273	1.2536904	0.6398395493372862	0.5103648790301706	True
Theta1	theta1=3	Gene_500	c5043	1.9082546815402597	2.0465712839977783	7.0	3.911559	1.0427461	2.0033043184597403	1.9211813100617114	True
Theta1	theta1=3	Gene_500	c5044	1.5659031185256806	1.7556133675456056	0.0	0.90788126	1.3730311	-0.6580218585256806	-0.47924759936295735	True
Theta1	theta1=3	Gene_500	c5045	-0.40756389030680384	0.5099866393988964	0.0	0.038171373	1.3437648	0.44573526330680385	0.3317063099932398	True
Theta1	theta1=3	Gene_500	c5046	-0.029029537893361674	0.6787377471734736	2.0	1.4774128	1.1667595	1.5064423378933616	1.2911335522816498	True
Theta1	theta1=3	Gene_500	c5047	-1.635062607476276	0.1780961140088278	2.0	1.4072354	1.0986595	3.042298007476276	2.7690999872811153	False
Theta1	theta1=3	Gene_500	c5048	-1.0769144444200847	0.2931508300729066	0.0	-0.07190748	1.4024428	1.0050069644200847	0.7166117323430836	True
Theta1	theta1=3	Gene_500	c5049	-1.1257462530775364	0.2809672923142454	0.0	-0.49212307	1.356629	0.6336231830775364	0.4670570827230852	True
Theta1	theta1=3	Gene_500	c5050	0.3078264800442143	0.8588585914360463	1.0	0.46798348	1.2054031	0.1601569999557857	0.13286592672259237	True
Theta1	theta1=3	Gene_500	c5051	3.3499918378790183	3.384475039479512	3.0	3.0436487	1.2180175	-0.30634313787901846	-0.25150963584596975	True
Theta1	theta1=3	Gene_500	c5052	3.732489961357297	3.756141221115884	3.0	3.0748818	1.2478925	-0.657608161357297	-0.5269750089509289	True
Theta1	theta1=3	Gene_500	c5053	1.567372399799966	1.7568289094645928	2.0	1.5675335	1.136776	0.00016110020003390346	0.00014171674985564742	True
Theta1	theta1=3	Gene_500	c5054	1.0857151840832446	1.3766371601083096	0.0	0.16224943	1.4006821	-0.9234657540832446	-0.6592971767706923	True
Theta1	theta1=3	Gene_500	c5055	0.35250298915300926	0.8848512123633971	0.0	-0.5732728	1.4006766	-0.9257757891530093	-0.6609489936170915	True
Theta1	theta1=3	Gene_500	c5056	-0.3692781976631329	0.5254578985432938	0.0	-0.56654114	1.3639647	-0.1972629423368671	-0.14462466831939794	True
Theta1	theta1=3	Gene_500	c5057	0.9927181879793195	1.3079434748681926	4.0	3.0440164	1.1336515	2.05129821202068	1.8094610310317414	True
Theta1	theta1=3	Gene_500	c5058	1.1245751420722754	1.4058294213308915	4.0	3.0320458	1.1366369	1.9074706579277247	1.6781706259296392	True
Theta1	theta1=3	Gene_500	c5059	4.185221715877584	4.200325902484585	5.0	3.3904533	1.1898438	-0.7947684158775843	-0.6679602951896579	True
