scenario	theta1	node_name	is_leaf	sim_expr	read_count	infer_mu	infer_var	sim_root	sim_centered	reconstructed_centered	residual	abs_error	sim_history_file	reconstruction_file
r0	1	c4938	True	0.1393198150585914	1.0	-0.3423977617537677	0.9562824528203756	-2.23182608853396	2.3711459035925513	1.8894283267801923	-0.48171757681235894	0.48171757681235894	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c4650	False	-3.1638044154977294		-1.3400161456586412	1.6337538185138378	-2.23182608853396	-0.9319783269637694	0.8918099428753188	1.8237882698390881	1.8237882698390881	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c4927	True	0.0315702836792654	0.0	-1.4706641363309287	1.175741124428784	-2.23182608853396	2.2633963722132253	0.7611619522030313	-1.502234420010194	1.502234420010194	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c4928	True	0.0400139247600565	0.0	-1.484557058598898	1.184798564178173	-2.23182608853396	2.2718400132940166	0.747269029935062	-1.5245709833589547	1.5245709833589547	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c4460	False	-0.7938489532132105		-1.69719833933195	1.786480185628582	-2.23182608853396	1.4379771353207496	0.53462774920201	-0.9033493861187396	0.9033493861187396	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5363	True	0.361925271067417	0.0	-1.742621992031935	1.2094090319129616	-2.23182608853396	2.5937513596013773	0.489204096502025	-2.1045472630993523	2.1045472630993523	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5364	True	0.4140827971252796	0.0	-1.736008256486687	1.215797386004189	-2.23182608853396	2.6459088856592397	0.49581783204727303	-2.1500910536119666	2.1500910536119666	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c2804	False	-0.5089932914275099		-0.948489589165077	3.1919488501332003	-2.23182608853396	1.72283279710645	1.283336499368883	-0.43949629773756715	0.43949629773756715	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c4416	False	-1.907048120705156		-1.5954355625083352	1.7990944623484422	-2.23182608853396	0.3247779678288041	0.6363905260256248	0.31161255819682077	0.31161255819682077	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5211	True	0.1250949295889496	0.0	-1.6540547256430933	1.2216323004152825	-2.23182608853396	2.3569210181229097	0.5777713628908667	-1.779149655232043	1.779149655232043	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5212	True	0.2197765533764216	0.0	-1.6706943205723643	1.2247135826309845	-2.23182608853396	2.4516026419103816	0.5611317679615957	-1.8904708739487859	1.8904708739487859	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c4582	False	-0.5113875753799505		-0.2293634924874423	1.6335040260632032	-2.23182608853396	1.7204385131540096	2.002462596046518	0.28202408289250824	0.28202408289250824	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5415	True	0.7295892384003269	1.0	-0.1482063061203561	0.961699204412882	-2.23182608853396	2.961415326934287	2.083619782413604	-0.8777955445206831	0.8777955445206831	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5416	True	0.6716002333162076	1.0	-0.1559579945225586	0.9625118756799772	-2.23182608853396	2.9034263218501675	2.0758680940114016	-0.8275582278387659	0.8275582278387659	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c337	False	-2.189184119151275		-0.9332100939424016	3.847377792826423	-2.23182608853396	0.04264196938268494	1.2986159945915583	1.2559740252088734	1.2559740252088734	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c2869	False	1.5988313162579453		-0.0280956017289202	3.022268949374554	-2.23182608853396	3.8306574047919053	2.20373048680504	-1.6269269179868653	1.6269269179868653	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c3734	False	1.0757914642593485		-0.1116858654234798	1.9961572192095585	-2.23182608853396	3.3076175527933085	2.1201402231104804	-1.187477329682828	1.187477329682828	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c4227	False	0.5145071253721645		-0.009243831336822	1.5129806131151269	-2.23182608853396	2.7463332139061247	2.222582257197138	-0.5237509567089869	0.5237509567089869	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5295	True	0.9282505274397498	1.0	-0.029292741860919	0.928467611154387	-2.23182608853396	3.16007661597371	2.2025333466730412	-0.9575432693006687	0.9575432693006687	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5296	True	0.6200912005736452	1.0	-0.0395581460819349	0.991070791632103	-2.23182608853396	2.8519172891076052	2.192267942452025	-0.6596493466555802	0.6596493466555802	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c4228	False	0.4587348478313084		-0.3549655818298111	1.552872913736946	-2.23182608853396	2.6905609363652685	1.876860506704149	-0.8137004296611194	0.8137004296611194	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5235	True	0.6206632800448117	1.0	-0.2865283222664407	0.9549083436789482	-2.23182608853396	2.8524893685787718	1.9452977662675193	-0.9071916023112525	0.9071916023112525	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5236	True	0.6442897176234655	0.0	-0.7612742250549276	1.1231861055978498	-2.23182608853396	2.8761158061574257	1.4705518634790324	-1.4055639426783932	1.4055639426783932	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c4484	False	1.965741896334148		0.759229018163424	1.5741984067390673	-2.23182608853396	4.197567984868108	2.991055106697384	-1.2065128781707242	1.2065128781707242	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5079	True	1.9239046967917184	1.0	0.4790948410556742	0.9296481116854832	-2.23182608853396	4.155730785325678	2.7109209295896344	-1.444809855736044	1.444809855736044	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5080	True	2.281976457043265	3.0	1.129435785667752	0.8190951002771028	-2.23182608853396	4.513802545577224	3.3612618742017117	-1.1525406713755126	1.1525406713755126	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c3091	False	-2.645948274871013		-1.7490670154429542	2.79281420165866	-2.23182608853396	-0.4141221863370528	0.48275907309100585	0.8968812594280586	0.8968812594280586	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c4244	False	-2.4527206393444163		-1.903097930608261	1.775566483451985	-2.23182608853396	-0.22089455081045628	0.3287281579256991	0.5496227087361554	0.5496227087361554	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5017	True	0.1067179884534488	0.0	-1.8753961759061064	1.2341382245969374	-2.23182608853396	2.3385440769874086	0.3564299126278536	-1.982114164359555	1.982114164359555	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5018	True	0.0818804802555305	0.0	-1.8809364792093335	1.217158883909497	-2.23182608853396	2.3137065687894904	0.35088960932462654	-1.962816959464864	1.962816959464864	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c4506	False	-2.869970383239338		-1.9025234032999512	1.77519158340135	-2.23182608853396	-0.6381442947053779	0.32930268523400885	0.9674469799393868	0.9674469799393868	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5379	True	0.0897597255133558	0.0	-1.8837993850613377	1.217946388429279	-2.23182608853396	2.321585814047316	0.3480267034726223	-1.9735591105746937	1.9735591105746937	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5380	True	0.0408762273869743	0.0	-1.871181306342184	1.2321523300495685	-2.23182608853396	2.2727023159209345	0.360644782191776	-1.9120575337291585	1.9120575337291585	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c244	False	-2.014165689528137		-0.9092990040927246	3.8501163206911007	-2.23182608853396	0.217660399005823	1.3225270844412353	1.1048666854354123	1.1048666854354123	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c547	False	-0.940257034222129		-0.8026696377501066	3.823193429925505	-2.23182608853396	1.291569054311831	1.4291564507838534	0.13758739647202245	0.13758739647202245	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c852	False	-0.6839820450258555		-0.8490259169197072	3.765197947152204	-2.23182608853396	1.5478440435081047	1.3828001716142528	-0.16504387189385183	0.16504387189385183	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c1722	False	0.0922326187535431		-0.8124167453726272	3.4570546274199803	-2.23182608853396	2.324058707287503	1.4194093431613328	-0.9046493641261704	0.9046493641261704	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c1885	False	0.5863666727555787		-0.9883101922359204	3.27236200941162	-2.23182608853396	2.8181927612895388	1.2435158962980397	-1.574676864991499	1.574676864991499	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c2329	False	0.2528832905032842		-0.9671707722828776	3.0590178582996668	-2.23182608853396	2.4847093790372443	1.2646553162510825	-1.2200540627861618	1.2200540627861618	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c3267	False	-0.1903806103808779		-0.7007287762053445	2.222825364682952	-2.23182608853396	2.041445478153082	1.5310973123286156	-0.5103481658244664	0.5103481658244664	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c3589	False	0.302819654362893		-0.2974100569888278	1.8305862046554175	-2.23182608853396	2.534645742896853	1.9344160315451322	-0.600229711351721	0.600229711351721	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c4317	False	1.0880757003394153		-0.1815759088638041	1.4675654010150745	-2.23182608853396	3.3199017888733753	2.0502501796701558	-1.2696516092032195	1.2696516092032195	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5099	True	0.9772826511688784	0.0	-0.638569868881688	1.0750652294271226	-2.23182608853396	3.209108739702838	1.5932562196522722	-1.615852520050566	1.615852520050566	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5100	True	1.4085624667880186	2.0	0.2674646955393455	0.8009012839633143	-2.23182608853396	3.6403885553219784	2.4992907840733056	-1.1410977712486727	1.1410977712486727	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c4318	False	0.555532827820205		-0.114208512870334	1.4541233878924926	-2.23182608853396	2.787358916354165	2.117617575663626	-0.669741340690539	0.669741340690539	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5009	True	1.1425211869339391	1.0	-0.0803104162820599	0.890527546659952	-2.23182608853396	3.3743472754678994	2.1515156722519	-1.2228316032159992	1.2228316032159992	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5010	True	0.9992791360714928	1.0	-0.1000360790142091	0.9253843511968236	-2.23182608853396	3.231105224605453	2.131790009519751	-1.099315215085702	1.099315215085702	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c3590	False	-0.6822502478641925		-1.0036283045824528	1.886171902463961	-2.23182608853396	1.5495758406697675	1.2281977839515072	-0.32137805671826025	0.32137805671826025	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c4471	False	-0.1807833929641323		-0.9316299157822988	1.5327685317472233	-2.23182608853396	2.0510426955698278	1.300196172751661	-0.7508465228181667	0.7508465228181667	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5321	True	1.015491375214506	1.0	-0.6324209556711424	0.9649315786193948	-2.23182608853396	3.247317463748466	1.5994051328628176	-1.6479123308856485	1.6479123308856485	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5322	True	0.573669091719903	0.0	-1.1563318062574557	1.1245010551671075	-2.23182608853396	2.805495180253863	1.0754942822765043	-1.7300008979773587	1.7300008979773587	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c4472	False	-0.8761235180485609		-1.3638942515111394	1.5869518924387749	-2.23182608853396	1.355702570485399	0.8679318370228206	-0.4877707334625785	0.4877707334625785	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c4983	True	0.2664212324980191	0.0	-1.5037148036223027	1.1366746911016965	-2.23182608853396	2.498247321031979	0.7281112849116573	-1.7701360361203216	1.7701360361203216	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c4984	True	0.4091631265746064	0.0	-1.509045091639613	1.164852300975612	-2.23182608853396	2.6409892151085663	0.722780996894347	-1.9182082182142193	1.9182082182142193	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c3636	False	-0.6008792184855158		-1.3181417273513545	2.054102261957381	-2.23182608853396	1.6309468700484442	0.9136843611826055	-0.7172625088658386	0.7172625088658386	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c4571	False	-0.7553328786445332		-1.144182770651127	1.5847865611466585	-2.23182608853396	1.4764932098894268	1.087643317882833	-0.3888498920065937	0.3888498920065937	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5207	True	0.2334032238968444	0.0	-1.295067060631969	1.1259337428052223	-2.23182608853396	2.4652293124308042	0.9367590279019911	-1.5284702845288132	1.5284702845288132	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5208	True	0.3265710308521047	1.0	-0.7810406009076917	1.027484923076983	-2.23182608853396	2.558397119386065	1.4507854876262685	-1.1076116317597964	1.1076116317597964	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c4572	False	-0.3678555032082229		-1.561883449938905	1.6361906310936305	-2.23182608853396	1.8639705853257371	0.6699426385950551	-1.194027946730682	1.194027946730682	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c4921	True	0.5513353229399899	0.0	-1.6329496932716316	1.1553248519754276	-2.23182608853396	2.78316141147395	0.5988763952623284	-2.1842850162116214	2.1842850162116214	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c4922	True	0.1411895880370189	0.0	-1.625926401348132	1.1940871500067236	-2.23182608853396	2.373015676570979	0.605899687185828	-1.767115989385151	1.767115989385151	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c3266	False	-0.4987939763090225		-1.6313679456988324	2.758507383396412	-2.23182608853396	1.7330321122249375	0.6004581428351277	-1.1325739693898098	1.1325739693898098	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c4218	False	-0.2497876290415937		-1.8225435031929729	1.7880823791967144	-2.23182608853396	1.9820384594923663	0.40928258534098716	-1.5727558741513792	1.5727558741513792	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5103	True	0.5890432195603051	0.0	-1.809968114253577	1.2544874990138022	-2.23182608853396	2.8208693080942653	0.42185797428038296	-2.399011333813882	2.399011333813882	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5104	True	0.2491612014406214	0.0	-1.813117936869343	1.2459636143677737	-2.23182608853396	2.4809872899745815	0.41870815166461695	-2.0622791383099646	2.0622791383099646	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c4296	False	0.4515131574183154		-1.8399691446533508	1.7758391846051191	-2.23182608853396	2.6833392459522756	0.3918569438806092	-2.2914823020716666	2.2914823020716666	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5243	True	0.4914905453009539	0.0	-1.8298955182161112	1.22880946636054	-2.23182608853396	2.723316633834914	0.40193057031784885	-2.321386063517065	2.321386063517065	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5244	True	0.3453472249813057	0.0	-1.834196129282428	1.2327017660474413	-2.23182608853396	2.577173313515266	0.397629959251532	-2.1795433542637337	2.1795433542637337	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c1886	False	0.2547011462132988		-0.6345966611046557	3.493064497830751	-2.23182608853396	2.4865272347472587	1.5972294274293044	-0.8892978073179543	0.8892978073179543	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c4628	False	0.5249031953014143		0.3412707228153853	1.622393617720703	-2.23182608853396	2.7567292838353743	2.5730968113493455	-0.18363247248602876	0.18363247248602876	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5299	True	1.2520705438178217	1.0	0.2010857668700928	0.9525736508133048	-2.23182608853396	3.4838966323517817	2.4329118554040527	-1.050984776947729	1.050984776947729	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5300	True	1.1819661958759151	2.0	0.5948053792803671	0.9105889716912204	-2.23182608853396	3.413792284409875	2.826631467814327	-0.587160816595548	0.587160816595548	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c4276	False	-0.9028218494873708		-0.1208362210419742	1.6544408050429045	-2.23182608853396	1.3290042390465893	2.110989867491986	0.7819856284453965	0.7819856284453965	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5329	True	0.2465193636501055	1.0	-0.0819872571838189	0.9689481957945996	-2.23182608853396	2.4783454521840653	2.149838831350141	-0.32850662083392423	0.32850662083392423	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5330	True	0.2154971120058197	1.0	-0.1028228937887615	0.9970217915223232	-2.23182608853396	2.44732320053978	2.1290031947451986	-0.3183200057945812	0.3183200057945812	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c2264	False	-0.0041888784559704		-1.0301650483095204	3.388622127975567	-2.23182608853396	2.2276372100779898	1.2016610402244396	-1.0259761698535501	1.0259761698535501	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c3707	False	-1.136171098398194		-1.318402853015977	2.0654313839077587	-2.23182608853396	1.095654990135766	0.913423235517983	-0.18223175461778296	0.18223175461778296	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c4595	False	-0.893000079163603		-1.1157492112224217	1.562405354081078	-2.23182608853396	1.338826009370357	1.1160768773115384	-0.22274913205881863	0.22274913205881863	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5345	True	0.1945155198607747	0.0	-1.271056392927864	1.1534710488756077	-2.23182608853396	2.426341608394735	0.960769695606096	-1.4655719127886389	1.4655719127886389	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5346	True	0.4415655369983047	1.0	-0.7242771866605745	0.9076773008646546	-2.23182608853396	2.6733916255322647	1.5075489018733856	-1.165842723658879	1.165842723658879	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c4596	False	-1.7544623993169113		-1.5721939665692706	1.6463874413313222	-2.23182608853396	0.47736368921704875	0.6596321219646895	0.1822684327476407	0.1822684327476407	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5051	True	0.1602691653569361	0.0	-1.640806382890968	1.191357234066389	-2.23182608853396	2.392095253890896	0.591019705642992	-1.8010755482479042	1.8010755482479042	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5052	True	0.0919536270698349	0.0	-1.647004022422902	1.1871422747469222	-2.23182608853396	2.323779715603795	0.5848220661110581	-1.7389576494927368	1.7389576494927368	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c4583	False	0.2097210547620586		-0.8356813774101827	1.7056553648342987	-2.23182608853396	2.4415471432960185	1.3961447111237772	-1.0454024321722413	1.0454024321722413	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5343	True	0.6926005436794237	1.0	-0.559467762245923	0.9555203433430508	-2.23182608853396	2.924426632213384	1.672358326288037	-1.2520683059253468	1.2520683059253468	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5344	True	1.003801314218387	0.0	-1.0767288079256951	1.1835892557924703	-2.23182608853396	3.235627402752347	1.1550972806082649	-2.080530122144082	2.080530122144082	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c3767	False	1.778267322466787		1.4539104990613596	1.969200255789185	-2.23182608853396	4.010093411000748	3.6857365875953194	-0.32435682340542815	0.32435682340542815	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c4493	False	2.5136309280398117		1.3872980300380056	1.4581059510346632	-2.23182608853396	4.745457016573772	3.619124118571966	-1.126332898001806	1.126332898001806	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5393	True	2.5789983370238967	1.0	0.8411460969739009	0.9326497804785144	-2.23182608853396	4.810824425557857	3.0729721855078607	-1.737852240049996	1.737852240049996	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5394	True	1.9069544861889467	3.0	1.4788786230298063	0.7897410683530374	-2.23182608853396	4.138780574722906	3.7107047115637664	-0.4280758631591399	0.4280758631591399	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c4494	False	1.256487729315562		1.7343190536589874	1.4526509608798244	-2.23182608853396	3.488313817849522	3.9661451421929472	0.4778313243434251	0.4778313243434251	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5271	True	1.335397529367299	2.0	1.3710602326493764	0.9200368492245496	-2.23182608853396	3.5672236179012593	3.6028863211833366	0.035662703282077324	0.035662703282077324	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5272	True	1.9676042301309515	4.0	1.9315951908856084	0.780190967000884	-2.23182608853396	4.199430318664912	4.163421279419568	-0.03600903924534382	0.03600903924534382	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c776	False	-1.2010405215627775		-1.0030721437435128	3.8300272486820455	-2.23182608853396	1.0307855669711825	1.2287539447904472	0.19796837781926468	0.19796837781926468	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c1705	False	-0.9005931864849539		-0.9854137875082916	3.688777004818264	-2.23182608853396	1.3312329020490061	1.2464123010256685	-0.08482060102333766	0.08482060102333766	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c2248	False	-0.7670921582564912		-0.8477770074611537	3.4699040876701472	-2.23182608853396	1.4647339302774687	1.3840490810728063	-0.08068484920466235	0.08068484920466235	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c4601	False	0.2531960197470673		0.2734181884893382	1.6189526605827496	-2.23182608853396	2.4850221082810275	2.5052442770232983	0.020222168742270785	0.020222168742270785	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c4935	True	1.2392785211070798	2.0	0.5401135759087203	0.8840487494696956	-2.23182608853396	3.47110460964104	2.77193966444268	-0.6991649451983597	0.6991649451983597	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c4936	True	1.1422998664460966	1.0	0.1727241393249454	0.9711440790593776	-2.23182608853396	3.3741259549800566	2.4045502278589055	-0.9695757271211511	0.9695757271211511	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c4653	False	-1.2618194190086565		-1.6054567666860144	1.8223933409831752	-2.23182608853396	0.9700066695253036	0.6263693218479456	-0.343637347677358	0.343637347677358	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5285	True	0.3478431742030049	0.0	-1.6648935052415723	1.2492427393079388	-2.23182608853396	2.579669262736965	0.5669325832923877	-2.0127366794445773	2.0127366794445773	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5286	True	0.2918062285616429	0.0	-1.6640714932852714	1.2408846480001838	-2.23182608853396	2.5236323170956028	0.5677545952486887	-1.955877721846914	1.955877721846914	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c4600	False	-1.510346854820492		-1.6943106480133698	1.8188398014386835	-2.23182608853396	0.7214792337134681	0.5375154405205902	-0.18396379319287792	0.18396379319287792	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5381	True	0.0946997541784178	0.0	-1.7336320641469842	1.2420375231458618	-2.23182608853396	2.326525842712378	0.4981940243869758	-1.828331818325402	1.828331818325402	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
r0	1	c5382	True	0.3170555518666589	0.0	-1.7313491467661533	1.2271645720271616	-2.23182608853396	2.548881640400619	0.5004769417678068	-2.048404698632812	2.048404698632812	expression_simulation/simulation/sim_history_r0.tsv	expression_simulation/reconst/history_r0_gene500.tsv
