ID	gene	hypothesis	regime	r	alpha	sigma	theta
84	Gene_85	h1	0	536.90436	9.560638	8.223741	0.07638667523860931
84	Gene_85	h1	1	536.90436	9.560638	8.223741	0.37668702006340027
85	Gene_86	h0	shared	183.17902	4.8536286	6.9156632	0.36369768
85	Gene_86	h1	0	568.96136	9.436519	8.119777	0.026188725605607033
85	Gene_86	h1	1	568.96136	9.436519	8.119777	2.6767373085021973
86	Gene_87	h0	shared	392.3047	8.095394	7.45739	1.2925639
86	Gene_87	h1	0	787.5893	9.535645	7.704874	1.102023720741272
86	Gene_87	h1	1	787.5893	9.535645	7.704874	2.2881886959075928
87	Gene_88	h0	shared	256.12323	5.4416714	7.21916	1.789577
87	Gene_88	h1	0	885.61725	5.5035005	7.2517815	1.8548240661621094
87	Gene_88	h1	1	885.61725	5.5035005	7.2517815	1.4181114435195923
88	Gene_89	h0	shared	136.73439	12.728739	8.214784	0.030213322
88	Gene_89	h1	0	427.074	15.202274	8.4838	-0.14504548907279968
88	Gene_89	h1	1	427.074	15.202274	8.4838	0.867965817451477
89	Gene_90	h0	shared	102.80975	5.194241	7.9167414	0.16544786
89	Gene_90	h1	0	610.37585	5.2247663	7.965868	0.12461580336093903
89	Gene_90	h1	1	610.37585	5.2247663	7.965868	0.3546454608440399
90	Gene_91	h0	shared	273.6715	5.863079	7.409093	1.565857
90	Gene_91	h1	0	602.5794	9.121547	8.314131	1.2006711959838867
90	Gene_91	h1	1	602.5794	9.121547	8.314131	3.331887722015381
91	Gene_92	h0	shared	240.22865	4.434845	6.869222	2.086601
91	Gene_92	h1	0	521.17944	7.548682	7.914991	1.7284202575683594
91	Gene_92	h1	1	521.17944	7.548682	7.914991	4.351242542266846
92	Gene_93	h0	shared	96.55397	5.8966455	7.4778132	-0.25514814
92	Gene_93	h1	0	330.10278	10.530871	8.432537	-0.5598897337913513
92	Gene_93	h1	1	330.10278	10.530871	8.432537	1.8491650819778442
93	Gene_94	h0	shared	99.92312	4.819991	6.6913724	0.5597009
93	Gene_94	h1	0	556.1183	14.698322	8.66083	0.2264103889465332
93	Gene_94	h1	1	556.1183	14.698322	8.66083	3.1553356647491455
94	Gene_95	h0	shared	148.11064	7.373476	7.559947	0.4683088
94	Gene_95	h1	0	509.61276	7.9940457	7.7281384	0.6124828457832336
94	Gene_95	h1	1	509.61276	7.9940457	7.7281384	-0.15486933290958405
95	Gene_96	h0	shared	187.18254	5.074841	7.846398	-0.8251163
95	Gene_96	h1	0	441.3375	13.843	9.884674	-1.1921545267105103
95	Gene_96	h1	1	441.3375	13.843	9.884674	2.085590362548828
96	Gene_97	h0	shared	335.18417	7.915081	7.702598	0.26707488
96	Gene_97	h1	0	450.11615	10.617819	8.150652	0.03229137882590294
96	Gene_97	h1	1	450.11615	10.617819	8.150652	1.488093376159668
97	Gene_98	h0	shared	251.4019	3.4037783	5.9982877	2.113339
97	Gene_98	h1	0	826.2847	4.209624	6.299161	1.7891937494277954
97	Gene_98	h1	1	826.2847	4.209624	6.299161	4.113965034484863
98	Gene_99	h0	shared	194.14563	5.4187245	6.771395	2.5672474
98	Gene_99	h1	0	780.7604	11.531596	8.138078	2.1461946964263916
98	Gene_99	h1	1	780.7604	11.531596	8.138078	4.669993877410889
99	Gene_100	h0	shared	261.24652	5.1216216	7.1742215	1.8440096
99	Gene_100	h1	0	1069.0325	5.3103957	7.2566524	1.955384612083435
99	Gene_100	h1	1	1069.0325	5.3103957	7.2566524	1.257408857345581
100	Gene_101	h0	shared	84.568794	6.336654	7.5491014	2.690322
100	Gene_101	h1	0	804.2678	7.187819	7.8481927	2.4881649017333984
100	Gene_101	h1	1	804.2678	7.187819	7.8481927	3.7319164276123047
101	Gene_102	h0	shared	365.11462	8.025807	7.0812216	0.018125277
101	Gene_102	h1	0	511.3081	7.9565353	7.0850987	0.013067644089460373
101	Gene_102	h1	1	511.3081	7.9565353	7.0850987	0.02521531470119953
102	Gene_103	h0	shared	255.42717	7.183906	8.066761	0.115015976
102	Gene_103	h1	0	454.1986	10.145049	8.7615595	-0.1862296462059021
102	Gene_103	h1	1	454.1986	10.145049	8.7615595	1.5892035961151123
103	Gene_104	h0	shared	279.59717	5.3501267	7.2640452	0.62314934
103	Gene_104	h1	0	994.32855	6.9288282	7.7487803	0.3570254147052765
103	Gene_104	h1	1	994.32855	6.9288282	7.7487803	2.0277023315429688
104	Gene_105	h0	shared	426.04272	8.369894	8.462769	4.181592
104	Gene_105	h1	0	981.5655	8.328855	8.452326	4.203743934631348
104	Gene_105	h1	1	981.5655	8.328855	8.452326	4.07301139831543
105	Gene_106	h0	shared	376.7662	4.790586	7.225823	0.7189625
105	Gene_106	h1	0	956.3007	5.7808123	7.6406856	0.4744005799293518
105	Gene_106	h1	1	956.3007	5.7808123	7.6406856	2.025033950805664
106	Gene_107	h0	shared	252.36757	6.686424	7.5489354	1.2220892
106	Gene_107	h1	0	416.25204	7.519217	7.779118	1.0302555561065674
106	Gene_107	h1	1	416.25204	7.519217	7.779118	2.157196283340454
107	Gene_108	h0	shared	333.04596	5.4625597	6.918512	1.0017743
107	Gene_108	h1	0	585.65015	5.4577007	6.913474	0.9826123714447021
107	Gene_108	h1	1	585.65015	5.4577007	6.913474	1.0973520278930664
108	Gene_109	h0	shared	368.28806	6.1898613	7.601167	-0.32506052
108	Gene_109	h1	0	597.546	6.1825624	7.58912	-0.328090101480484
